SDSS_NAME,RA,DEC,REDSHIFT,g_SDSS,gerr_SDSS,r_SDSS,rerr_SDSS,i_SDSS,ierr_SDSS,LOGBH,LOGEDD_RATIO,LOGLBOL,ra,dec,g_HSC,gerr_HSC,r_HSC,rerr_HSC,i_HSC,ierr_HSC,hsc_id
b'101025.01+003402.5',152.604242,0.567366,1.6372,19.455,0.017,19.523,0.021,19.277,0.022,9.217459223089381,-1.0006820236281513,46.3171477445788,152.60425544748,0.5673620757369316,20.4454803,0.00151006109,20.3822803,0.00125947362,20.3283806,0.00119438488,42098663845032479
b'115814.79-003403.9',179.561653,-0.567751,0.7935,19.211,0.019,19.14,0.015,19.049,0.021,8.471431331406674,-0.7304136694720214,45.84138820705221,179.56165490207812,-0.5677458022451901,19.4304676,0.000715596718,19.3559799,0.000728609739,19.3108578,0.000525046024,41108837092064913
b'125329.06-005410.8',193.371109,-0.903021,1.6855,19.859,0.021,19.86,0.022,19.617,0.027,9.502628543895751,-1.3568827305947124,46.246116358418604,193.37111407985176,-0.903007828290698,20.4587078,0.00136018347,20.3916988,0.00162697665,20.133707,0.0035793453,41153633600951937
b'140001.69-014924.8',210.00706,-1.823563,1.7541,19.234,0.018,19.121,0.022,18.809,0.018,9.186687106229863,-0.6549962030088281,46.6320614483386,210.0070488687417,-1.823581788589955,19.108551,0.000746802078,19.0689774,0.000781580224,18.8716297,0.00061115803,40132612500517412
b'143852.17+010357.1',219.717379,1.06587,2.5879,19.791,0.029,19.771,0.025,19.748,0.033,9.415817149225816,-0.7864829897758625,46.72970470456752,219.71738151405123,1.0658588649178915,19.306221,0.00101643824,19.2169876,0.000827843382,19.3914452,0.000574980862,42296313945024284
b'144353.40+005259.9',220.972523,0.883308,1.0865,19.24,0.016,18.873,0.014,18.843,0.019,8.71591724459667,-0.6081781989549313,46.2081095907593,220.9725226611072,0.8833125098743596,19.106638,0.000557710649,18.7239933,0.000488319376,18.7103958,0.000415129412,42300845135519694
b'220328.52+005025.1',330.868863,0.840331,2.5189,21.249,0.043,20.516,0.034,20.488,0.051,9.130144634914075,-0.7651588842781223,46.465356295753516,330.86885883603344,0.8403461546950769,21.7919941,0.00477765547,21.010231,0.0028604893,21.007267,0.00200203154,42626025699430109
b'220328.90-001411.6',330.87045,-0.236575,1.4886,20.582,0.027,20.338,0.03,20.128,0.035,8.559569699553416,-1.3998914007986798,45.2600488438723,330.8704616346781,-0.236579516114267,20.3066063,0.00134317845,20.1162453,0.00138182717,19.9635773,0.000878846738,41557308987171089
b'221632.44-005356.7',334.135191,-0.899108,1.5463,20.839,0.035,20.434,0.03,20.051,0.031,8.968004839560454,-0.9210223712588075,46.14735301341921,334.1351901885455,-0.8990810867646858,20.6625957,0.0018110841,20.2903194,0.00223747874,19.9395905,0.0013058359,41571448019510606
b'221953.73-010037.5',334.97389,-1.010429,1.6979,19.512,0.021,19.401,0.018,19.137,0.019,8.99411953479576,-0.6896897322497253,46.404800347663596,334.97390245458433,-1.010422449285147,19.970108,0.00155345176,19.7866955,0.00171234354,19.493187,0.000986968749,41570760824740164
b'234253.58+011521.1',355.723259,1.255883,2.3384,20.176,0.031,19.785,0.029,19.565,0.027,9.277515060755196,-1.0069150850834134,46.37097052078935,355.72327174520456,1.255890902905274,19.7530727,0.000996710267,19.4771767,0.000803940406,19.2232628,0.000674590236,42701075957965789
b'234500.93-003203.5',356.253905,-0.534307,2.0096,19.862,0.016,19.857,0.021,19.734,0.027,9.28244786467872,-0.8407146133106025,46.542103796485684,356.2539091830427,-0.5343216757311685,20.0368271,0.00136514346,19.9922409,0.00114741642,19.7806282,0.00107592356,41631929748975498
b'234508.86-000440.2',356.286937,-0.077851,2.4973,19.798,0.025,19.711,0.019,19.677,0.026,9.035419335426006,-0.45899774551722317,46.676792135026346,356.2869494364229,-0.0778488313938539,19.9202347,0.00126964133,19.9099236,0.00110174366,19.8602238,0.00128004816,41631942633872008
b'235023.25+001725.8',357.596896,0.290508,1.7384,20.381,0.027,20.389,0.036,20.062,0.03,8.970179403596045,-1.124058375483365,45.94649157323025,357.5968989597893,0.2905144826664542,21.0394669,0.00209129695,20.9655514,0.00224902993,20.7032757,0.00162814849,42705177651730438
b'000107.52+004113.1',0.281367,0.686989,1.399,20.094,0.031,19.798,0.027,19.652,0.034,8.779701698389463,-0.8443757941170773,46.03569644938995,0.281388789040747,0.6869871501822123,19.8537407,0.000915822457,19.6202507,0.000813663006,19.5764351,0.000749622355,41645394471445446
b'001044.42+003344.7',2.685096,0.562442,2.5521,20.609,0.038,20.646,0.038,20.776,0.064,8.555458638033999,-0.24312858171470708,46.41270060143685,2.685099656045296,0.5624609518277577,19.9844627,0.00104775885,19.9196835,0.0010699319,20.0866089,0.00120774528,41654598586360672
b'010650.95-003611.6',16.712318,-0.603238,1.7422,19.269,0.024,19.249,0.022,18.977,0.019,9.47841224067483,-1.0625730534147877,46.516209732377604,16.71230926762959,-0.6032253231108011,19.4289169,0.000949351292,19.3639221,0.00119327079,19.1960678,0.00164473522,40625051975833863
b'010803.84+000647.4',17.016005,0.113175,2.7313,19.563,0.045,19.522,0.02,19.492,0.025,9.266469112281495,-0.5419327882982898,46.824906869100765,17.016000325572616,0.11318383690546,19.6430874,0.00109003403,19.5624352,0.000990989851,19.8044338,0.00276198005,41693485220253984
b'011024.50-001543.9',17.602118,-0.262196,1.7518,19.259,0.022,19.053,0.02,18.62,0.018,9.253856699776254,-0.578688360211892,46.77553888468192,17.602114868038246,-0.2621788866814412,19.4659691,0.000716192357,19.2483768,0.000627013622,18.7995739,0.00113145623,40629870929139261
b'011712.81-005817.4',19.303411,-0.971517,0.4858,18.852,0.025,18.978,0.016,18.801,0.017,7.794504170853905,-0.314324082451364,45.580550633520104,19.303389558696303,-0.9715142447450033,18.6643791,0.000742281147,18.815197,0.000647010107,18.6541901,0.00146155921,40634114356827658
b'085809.97+022036.4',134.541551,2.343452,1.3087,18.63,0.017,18.444,0.014,18.401,0.015,9.366563424194505,-0.899194948513788,46.56773902079828,134.54155444362658,2.343452542482413,18.8315067,0.00051075482,18.6390114,0.000556989864,18.7709541,0.000518317742,43109673376697254
b'085817.11+005958.4',134.571314,0.999576,1.8209,20.404,0.029,20.391,0.03,19.998,0.032,9.054169536190804,-1.0097562818808115,46.14478379942756,134.57131480498984,0.999582226461711,20.5280647,0.00119798526,20.4843464,0.00176467502,20.0672073,0.00116126041,42046033315785055
b'090808.05+034940.5',137.033555,3.827922,2.919,20.295,0.032,20.193,0.024,20.243,0.034,8.978828564594004,-0.4470488912237087,46.63215021848786,137.0335519645777,3.827922196114095,20.6121788,0.00141128583,20.5131683,0.00165252213,20.6328945,0.00172832306,44183209042272837
b'091240.02+014312.5',138.166776,1.72015,1.8938,19.92,0.022,19.96,0.025,19.565,0.028,8.53075879269078,-0.5459686403741202,46.085160697434226,138.16677962176183,1.7201486660171508,19.7839279,0.00137530523,19.7409458,0.00150106137,19.4829235,0.000654794916,43123537531138463
b'091915.78+022230.4',139.815778,2.375121,1.3036,20.24,0.025,19.867,0.023,19.923,0.035,8.903654439016629,-1.1496096771926005,45.85441530694159,139.81579745732904,2.375142817365921,19.9000721,0.00107940473,19.6369286,0.0012417481,19.6619167,0.00088469719,43127815318560988
b'092100.29+002322.8',140.251249,0.389686,2.4785,19.768,0.022,19.415,0.025,19.33,0.026,9.026613982951835,-0.3933112709088391,46.73367325716056,140.2512438193114,0.3896979644540167,19.794775,0.00105504808,19.578661,0.00111753959,19.3867455,0.000690237037,42063887494835047
b'092306.12+034143.6',140.775511,3.695459,0.6185,18.967,0.022,18.995,0.015,18.852,0.015,8.855550420801928,-1.2125407531898347,45.743380212729654,140.77551744837146,3.695475086204684,19.2450256,0.000662158302,19.227623,0.000772357162,19.2332554,0.000531365047,44196948642652839
b'093459.02+014513.2',143.745953,1.753668,1.6194,20.304,0.032,20.289,0.035,20.091,0.046,7.979040240004613,-0.05137896939058351,46.028031815731595,143.7459686206641,1.7536712844520643,20.7412624,0.00270398962,20.5771828,0.00360613829,20.3109627,0.00132714747,43141404595088378
b'101618.38+014016.5',154.076623,1.671261,1.7241,19.567,0.027,19.497,0.021,19.306,0.03,8.762254148819054,-0.3681162585403257,46.49450843539629,154.07663344024073,1.671267259456233,19.4121742,0.00168879062,19.3134804,0.00161871477,19.1271248,0.00123030646,43172190920659000
b'121758.96-020342.7',184.495706,-2.061882,0.9642,18.928,0.019,18.757,0.014,18.774,0.02,8.794830639515936,-0.8333076526714365,46.06189353196206,184.4957029559236,-2.061890324831268,18.8887138,0.0012653952,18.732481,0.00111476996,18.8194809,0.000810567231,40057978853805843
b'135527.98+015527.5',208.866585,1.924316,1.7329,19.07,0.022,18.887,0.021,18.656,0.023,9.15097322838958,-0.5184251661094308,46.732918607397714,208.86660831174927,1.9243008144733376,19.057785,0.00143594842,18.9683838,0.00143276074,18.737957,0.0011097939,43329700256309270
b'144222.87-013750.9',220.595301,-1.630832,2.1078,19.761,0.022,19.645,0.023,19.355,0.021,9.38958233852984,-1.0533907046600461,46.43656217898736,220.5953049761844,-1.6308293278763124,20.3366661,0.00135844515,20.2514877,0.00146641012,19.8981895,0.000936625409,40163265682112249
b'145638.66+012240.8',224.161084,1.378018,0.8022,19.747,0.02,19.479,0.022,19.38,0.025,8.174626244562964,-0.5315872838495181,45.74340950583101,224.16107547217808,1.378015198711144,19.7561665,0.000960102014,19.525835,0.00123933936,19.3849449,0.00074626517,42309512379528930
b'220942.64-010324.6',332.427706,-1.056861,1.7677,19.409,0.022,19.056,0.016,18.758,0.021,9.306976061384667,-0.6445409432644666,46.762805663237764,332.4277011377792,-1.0568585007458062,19.226696,0.00112231064,18.9498749,0.00098299759,18.6502266,0.000543031958,41561685558851621
b'221410.35-002209.6',333.543125,-0.369343,1.8115,20.889,0.032,20.7,0.041,20.483,0.045,9.297444581018144,-1.4061141009481375,45.991701025187574,333.5431461598828,-0.3693456162734634,21.2645264,0.00167859392,21.0054932,0.00233114022,20.709301,0.00136573508,41566375663136073
b'224916.51+002211.7',342.318819,0.369936,1.4721,20.231,0.021,19.933,0.023,19.699,0.024,8.951175712489809,-0.9117392662887838,46.139806991318586,342.3188165912334,0.3699413996140522,20.5410805,0.00181864807,20.1542759,0.00185194297,19.9818115,0.000953629904,42661472064531353
b'230201.36+001456.3',345.505675,0.248983,1.6803,20.094,0.023,19.956,0.022,19.705,0.023,9.270045230859811,-1.0956633657335502,46.27475241024382,345.50567606159825,0.2489826324512271,20.3199368,0.00108518475,20.3721313,0.00122269953,20.1285973,0.000920061895,42670126423637162
b'233050.56+001555.4',352.71069,0.265401,1.9395,20.013,0.027,19.987,0.022,19.729,0.049,8.958254561223152,-0.6638474065885873,46.394777699752126,352.71069162972776,0.2653944392882997,20.0954609,0.00121687504,20.0125141,0.0011088897,19.7672882,0.000919605256,42692254095150762
b'234607.49-002908.7',356.531222,-0.485763,1.6478,19.69,0.021,19.505,0.021,19.165,0.023,9.255164166511635,-0.8555946190763066,46.49994009255289,356.53123338174976,-0.4857674704537661,19.5959187,0.0011324886,19.3824711,0.000848328345,19.1562672,0.000638622616,41637289868160334
b'234722.36-000921.6',356.843173,-0.156002,1.5209,21.418,0.046,20.675,0.033,20.064,0.034,9.191070376386296,-1.4327914166079765,45.85864950489589,356.84316408232155,-0.1560083579208867,21.5781918,0.00311300065,20.797163,0.00191705429,20.2377853,0.00126154011,41637023580191938
b'000613.84+001909.2',1.557673,0.319229,0.5522,20.709,0.028,20.344,0.035,19.91,0.038,8.515680038295724,-1.3362159014291635,45.27983468198413,1.557688193512916,0.3192424762095082,20.4047527,0.00143200299,20.28405,0.0014071787,19.9680672,0.000894784462,41650058805927866
b'020854.62-011336.2',32.227604,-1.226739,3.2393,20.617,0.031,20.276,0.026,20.326,0.04,9.505985764832863,-1.0185261043242235,46.587830205626204,32.227596719187055,-1.22673054915436,21.0771923,0.00232798443,20.6783962,0.00193891919,20.9036598,0.0042735436,40673963063382018
b'090221.35+003421.0',135.588964,0.572523,0.3261,19.041,0.015,18.595,0.014,18.486,0.015,8.496056551777967,-1.2248531376423628,45.37157395925317,135.58896089534278,0.5725304833030018,19.3473854,0.000840067631,18.8749924,0.000656762277,18.9878139,0.000577970408,42050835089221716
b'095918.70+020951.5',149.82793,2.164307,1.1565,20.18,0.025,19.559,0.021,19.4,0.024,10.332405223804141,-2.4804576150038358,45.95231815391787,149.827942103152,2.1643052234855533,20.2714806,0.00145581481,19.8692055,0.00119357125,19.7409935,0.00078787707,43158872227075213
b'113411.41-005537.9',173.54758,-0.927209,2.1516,19.105,0.021,19.0,0.017,18.86,0.022,9.519994558201446,-0.889622223206878,46.73074288011213,173.5475664324984,-0.9272114906018146,19.4366722,0.00105448347,19.2715721,0.00109576946,19.1736183,0.000761167787,41091373755038986
b'145628.39-022429.7',224.118314,-2.408274,3.8201,21.541,0.061,20.307,0.032,20.235,0.039,8.187444699185994,0.19761993045571558,46.485435174759274,224.1183352660813,-2.408285024313497,21.8589458,0.00789591111,20.6220055,0.00475787465,20.5813942,0.00476201624,40177129836522858
b'150314.57-000905.9',225.810741,-0.151653,1.7057,19.346,0.015,19.172,0.034,18.921,0.016,9.36803685354953,-0.9597891632914823,46.50861823537561,225.8107382445801,-0.1516305616531637,18.8907204,0.000730872096,18.8110199,0.000683332677,18.5887947,0.000651299837,41245047684887175
b'220413.96-011430.4',331.058197,-1.241805,1.6475,19.789,0.024,19.72,0.02,19.466,0.023,9.056073429216887,-0.8173310470885369,46.339112927245914,331.05819364452765,-1.2417899243181143,20.1587753,0.00218238006,19.9988079,0.00257425453,19.8425026,0.00165620178,41557145778418690
b'220505.88-004722.3',331.274529,-0.78955,2.43,21.122,0.04,20.651,0.039,20.656,0.049,8.154583686705212,-0.3081988892039007,45.94675534261887,331.2745279269336,-0.7895596979696169,21.268343,0.00322645507,20.8089581,0.00243448932,20.7433167,0.00207655644,41562518782502440
b'220842.95-010403.0',332.178972,-1.067518,3.9931,21.525,0.067,19.958,0.024,19.72,0.028,9.209169989856553,-0.30049764158097503,47.00904289339314,332.17897716869027,-1.067518630629699,22.0671711,0.00615374744,20.4960289,0.00194871868,20.2413521,0.00166576065,41561822997801489
b'220947.09-011419.5',332.446231,-1.238758,2.0677,20.736,0.038,20.436,0.031,20.125,0.038,8.681375442523494,-0.45497895727908855,46.32676703036197,332.44621598424044,-1.238775844675414,20.9378166,0.00299083674,20.7060928,0.00280327979,20.4403572,0.00197481574,41561681263882688
b'221620.26-001632.3',334.084434,-0.275657,0.7544,19.907,0.021,19.667,0.02,19.721,0.025,8.446968826572455,-0.946720494784465,45.60061887690556,334.08441599872174,-0.2756618877352625,19.5987358,0.000638455618,19.3743382,0.000779312919,19.4570541,0.000801928923,41571465199373648
b'224651.29+002542.3',341.713723,0.428424,0.5249,20.941,0.033,20.646,0.032,20.212,0.034,8.078623264009076,-1.2026230019444384,44.9763708071822,341.7137175443643,0.4284214184474944,20.8284454,0.00195465027,20.6638603,0.00181820139,20.3507099,0.00120070565,42662021820354441
b'225053.29-002335.8',342.722066,-0.393278,3.0851,20.905,0.036,20.288,0.026,20.164,0.034,9.328684057516078,-0.9028038856138849,46.52625071701976,342.7220802842235,-0.3932784720259992,21.5335732,0.00240310933,21.1300888,0.00205089292,20.805912,0.00141492521,41592489064271823
b'230047.14-010048.7',345.196448,-1.013538,1.329,19.806,0.028,19.321,0.02,19.238,0.023,9.138349388203014,-0.9471033852973463,46.291616548023235,345.1964420180238,-1.013538915739875,19.160656,0.00103217037,18.975193,0.000931269664,18.9548626,0.000748958904,41601684589270282
b'234134.37+004030.9',355.39324,0.675265,1.9395,20.451,0.027,20.414,0.029,20.28,0.042,9.265370334251662,-1.141473215560481,46.224267663808746,355.3932384898304,0.6752718448090319,20.2209778,0.00184541056,20.214222,0.00147554034,20.2854099,0.00154488068,42701337950970303
b'234415.70-003539.1',356.065433,-0.594215,2.1015,19.981,0.026,19.952,0.025,19.791,0.026,8.7036939077736,-0.7383176542410723,46.06574679865009,356.06544349478224,-0.5942065472904564,20.1204548,0.00151563692,20.0833168,0.00167812803,20.0370979,0.00146512559,41632067187926764
b'235433.93-001144.2',358.641398,-0.195621,2.0529,19.631,0.025,19.389,0.024,19.206,0.026,8.971459033827234,-0.3699644861829299,46.701865092761864,358.64141116212795,-0.1956262277987792,19.8116684,0.00106116559,19.7347107,0.00106745993,19.4210987,0.000704256003,41641146748794159
b'235605.48-000436.1',359.022855,-0.076711,1.7839,20.136,0.023,20.133,0.027,19.847,0.027,8.6532197123765,-0.6161101681841004,46.13748008930996,359.0228655703976,-0.0767052434531877,19.8664856,0.0011305738,19.8730373,0.00105462188,19.6023979,0.00095143792,41640876165846800
b'235825.37-003110.5',359.605718,-0.51961,1.6474,20.532,0.031,20.31,0.029,19.905,0.03,9.020162419106637,-1.0767126527389692,46.04382031148523,359.6057210591008,-0.5196128016259944,20.3380337,0.00133358443,20.1050129,0.00102864858,19.7672558,0.000771763211,40577223220028817
b'000252.72-000331.0',0.719685,-0.058612,3.6829,21.733,0.058,20.639,0.038,20.511,0.051,8.728531499103587,-0.29270216556218287,46.53619987865897,0.7196882362164194,-0.0586034580263313,22.1936111,0.00518587837,21.1113701,0.00217951299,20.9681702,0.00210514804,40576411471207526
b'020251.83-004117.2',30.71599,-0.688136,1.7918,20.129,0.041,20.09,0.032,19.755,0.028,9.083190474669571,-0.9470700454475391,46.236490974339596,30.71597417045868,-0.6881349650315836,20.3089447,0.00119002757,20.1522579,0.00151567138,19.9963493,0.00299200485,40669577901771989
b'085034.59+020635.9',132.644127,2.10999,1.7298,19.408,0.022,19.249,0.019,18.991,0.021,8.968883964801234,-0.4814186476259863,46.58783586229281,132.6441510400012,2.109982496865205,19.6907997,0.000772921252,19.6047516,0.000803014147,19.3473682,0.000770517974,43105679057120111
b'085848.68+011726.3',134.702853,1.290658,1.0931,19.214,0.026,18.945,0.016,19.008,0.023,8.57321723812633,-0.47441541144019794,46.1991723718037,134.7028647828198,1.2906537187090097,19.6218338,0.00102134934,19.3351784,0.00104175112,19.323328,0.000932790688,42046041905711796
b'091808.28+022659.6',139.534506,2.449898,1.1842,19.791,0.022,19.617,0.024,19.682,0.027,8.843639481691588,-0.9769836826991636,45.96702634410999,139.53450623866308,2.449899295367825,20.9461136,0.00210088585,20.5165253,0.00236172648,20.875906,0.00166485819,43128090196471877
b'092505.06+021231.6',141.271121,2.208788,1.7401,20.451,0.027,20.587,0.038,20.235,0.04,9.492550310335048,-1.8604199629450946,45.73250089250752,141.27112265655276,2.2087839527070185,20.4769554,0.00213816692,20.4963131,0.00290350989,20.4653568,0.00153436244,43132209070103607
b'094403.35+020038.3',146.013988,2.010656,1.7872,19.863,0.021,19.805,0.024,19.485,0.024,8.40847908043093,-0.1608020633864058,46.34804756216209,146.01399491765676,2.010651777386067,19.7469635,0.00232744426,19.6983356,0.00245949719,19.4407883,0.00180037518,43145261475705090
b'095601.64+005805.1',149.006849,0.968107,0.6015,19.471,0.022,19.419,0.021,19.189,0.024,7.892424761248571,-0.48811202786599495,45.50468327850014,149.00684594725683,0.9681166090554936,19.4825478,0.00108330511,19.4113178,0.00103241135,19.2178097,0.000551323639,42090288658801435
b'100755.76+022303.9',151.982346,2.384438,1.8908,19.696,0.026,19.495,0.021,19.217,0.026,9.294028535396663,-0.9138930579115225,46.480506022602704,151.98235669097323,2.3844482605320207,20.1361961,0.00181237271,19.8592052,0.00164621079,19.5392303,0.00122826977,43162862251695595
b'123720.85-011314.9',189.336906,-1.220832,2.1611,19.211,0.021,19.094,0.016,18.964,0.019,8.855699136786331,-0.12855111726904767,46.82751856463485,189.33692014529933,-1.2208237113891012,19.8230743,0.00122839457,19.8397408,0.00131217053,19.5396729,0.000848075084,41140155993588355
b'124508.12+002112.5',191.283845,0.353474,1.663,18.77,0.019,18.731,0.011,18.52,0.014,9.09529596420014,-0.4989962817188598,46.696670227598844,191.2838438060471,0.3534751426161566,18.5181847,0.000415198185,18.347168,0.0003890199,18.2388153,0.000543660019,42212871320395796
b'140614.86-012937.7',211.561945,-1.493825,0.5513,18.436,0.024,18.494,0.02,18.308,0.018,8.85924612898041,-1.0471022508917613,45.91251442320621,211.56194470668055,-1.4938279536437775,18.2965775,0.000560596935,18.3852768,0.000563836191,18.3220558,0.000357100624,40136881698007136
b'143916.49-004631.1',219.818736,-0.775314,0.5891,18.548,0.02,18.677,0.019,18.545,0.017,8.246279123452481,-0.5331853998622549,45.81346426870779,219.8187444262276,-0.7753230731419183,19.358305,0.000740734569,19.4280815,0.000794586842,19.3191528,0.000586765178,41227442613935037
b'144334.57-021926.5',220.894056,-2.324035,0.9329,21.078,0.035,20.388,0.029,20.145,0.028,8.699233987187093,-1.332576242518158,45.4670282897865,220.89403503541757,-2.3240307805375258,21.3940506,0.00503007555,20.5880013,0.00358756632,20.5164013,0.00232238043,40162977919271107
